,SAMPLE_ID,BORO,BFE_DAY,ROUTE,SPA_DIR,LVTIME,ARRTIME,MILEAGE,ORIGIN,DESTINATION,TRIP_TYPE,LAT_O,LONG_O,LAT_D,LONG_D,BEF_SRT_TIME,BEF_SRT_DEST_TIME,BEF_SPA_DIR,BEF_LAT_O,BEF_LONG_D,RET_SRT_TIME,RET_SRT_DEST_TIME,RET_SPA_DIR,DURATION,SWITCH
105,51388,B,SUNDAY,B38,EB,1320,1409,5.751,TILLARY ST / CADMAN PLZ E,STARR ST / METROPOLITAN AV,Local,40.696117,-73.990166,40.71334,-73.91469000000001,1208.0,1258.0,WB,40.70102,-73.991035,1452.0,1545.0,WB,53.0,0
106,51389,B,WKD,B100,WB,1045,1109,4.461,NATIONAL DR / MILL AV,E 16 ST / KINGS HWY,Local,40.606945,-73.91594,40.608936,-73.95740500000001,952.0,1015.0,EB,40.60844,-73.91589,1137.0,1200.0,EB,23.0,0
107,51390,Q,WKD,Q2,EB,1150,1218,4.938,165 ST / TERMINAL,HEMPSTEAD AV / 225 ST,Local,40.7078,-73.79556,40.711420000000004,-73.72916,1101.0,1129.0,WB,40.711704,-73.79524,1246.0,1314.0,WB,28.0,0
108,51391,S,WKD,S44,EB,1000,1052,10.344000000000001,YUKON AV / KMART DWY,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.575645,-74.16715,40.643715,-74.073135,848.0,939.0,WB,40.643609999999995,-74.16768,1130.0,1221.0,WB,51.0,0
109,51392,BX,WKD,BX31,SB,1115,1202,5.8389999999999995,VAN CORTLANDT PK E / E 242 ST,TREMONT AV / LANE AV,Local,40.902446999999995,-73.86820999999999,40.841076,-73.84285,1006.0,1050.0,NB,40.840862,-73.86813000000001,1218.0,1305.0,NB,47.0,0
110,51393,BX,WKD,BX4,NB,1656,1743,4.405,BERGEN AV / WESTCHESTER AV,LANE AV / BENSON AV,Local,40.81588,-73.91634,40.840267,-73.84322,1541.0,1628.0,SB,40.840796999999995,-73.91664,1812.0,1854.0,SB,42.0,0
111,51394,Q,WKD,Q27,SB,750,855,10.062999999999999,138 ST / 37 AV,SPRINGFIELD BL / 119 AV,Local,40.761806,-73.82955,40.692406,-73.74521999999999,629.0,732.0,NB,40.69274,-73.82954000000001,912.0,1023.0,NB,71.0,0
112,51395,S,WKD,S53,WB,848,937,9.677999999999999,4 AV / 86 ST,RICHMOND TER / PARK AV #1,Local,40.62231,-74.02869,40.640297,-74.131325,724.0,828.0,EB,40.64005,-74.028534,1000.0,1047.0,EB,47.0,0
113,51396,Q,WKD,Q2,EB,1548,1622,4.938,165 ST / TERMINAL,HEMPSTEAD AV / 225 ST,Local,40.7078,-73.79556,40.711420000000004,-73.72916,1446.0,1520.0,WB,40.711704,-73.79524,1640.0,1711.0,WB,31.0,0
114,51397,B,WKD,B1,SB,1635,1737,6.787999999999999,87 ST / 4 Av,ORIENTAL BL / MACKENZIE ST,Local,40.621925,-74.02849599999999,40.578007,-73.94021,1511.0,1618.0,NB,40.578205,-74.02835999999999,1758.0,1905.0,NB,67.0,0
115,51398,M,WKD,M116,WB,1747,1815,2.4619999999999997,PLEASANT AV / E 120 ST,W 106 ST / BROADWAY,Local,40.79725,-73.931694,40.801327,-73.9676,1658.0,1730.0,EB,40.80115,-73.93101,1833.0,1905.0,EB,32.0,0
116,51399,Q,WKD,Q3,NB,1925,2013,8.286,JFK TERMINAL 5 / AIR TRAIN STATION,165 ST / 165 ST TERM,Local,40.647465000000004,-73.779884,40.707657,-73.79524,1808.0,1902.0,SB,40.707645,-73.77981,2039.0,2125.0,SB,46.0,0
117,51400,B,WKD,B61,NB,1913,1956,6.017,PROSPECT PK W / 18 ST,SMITH ST / LIVINGSTON ST,Local,40.657635,-73.98289,40.69043,-73.98788499999999,1801.0,1851.0,SB,40.691208,-73.98294,2017.0,2101.0,SB,44.0,0
118,51401,Q,WKD,Q27,SB,1224,1329,10.062999999999999,138 ST / 37 AV,SPRINGFIELD BL / 119 AV,Local,40.761806,-73.82955,40.692406,-73.74521999999999,1057.0,1205.0,NB,40.69274,-73.82954000000001,1345.0,1456.0,NB,71.0,0
119,51402,Q,WKD,Q72,NB,1802,1842,3.6639999999999997,JUNCTION BL / QUEENS BL,LGA INTL AIRPORT / TERMINAL B,Local,40.730827000000005,-73.8627,40.774475,-73.87222,1645.0,1738.0,SB,40.774475,-73.86123,1906.0,1951.0,SB,45.0,0
120,51403,Q,WKD,Q16,WB,1533,1559,4.769,TOTTEN AV / CROSS ISLAND PY,39 AV / UNION ST,Local,40.791428,-73.78107,40.7609,-73.82736,1435.0,1501.0,EB,40.760902,-73.78095,1630.0,1700.0,EB,30.0,0
121,51686,M,SATURDAY,M66,WB,1719,1740,1.869,E 67 ST / YORK AV,W 66 ST / WEST END AV,Local,40.763909999999996,-73.9563,40.775906,-73.98680999999999,1633.0,1655.0,EB,40.77601,-73.95575,1803.0,1823.0,EB,20.0,0
122,47336,Q,WKD,Q66,WB,1411,1508,7.127000000000001,ROOSEVELT AV / MAIN ST,28 ST / QUEENS PLZ S,Local,40.759353999999995,-73.83073399999999,40.749744,-73.93919,1255.0,1352.0,EB,40.7497,-73.8308,1538.0,1635.0,EB,57.0,0
123,51687,B,SATURDAY,B25,EB,1503,1606,6.169,FRONT ST / YORK ST,EAST NEW YORK AV / ALABAMA AV,Local,40.70251,-73.99191,40.67672,-73.90012,1349.0,1445.0,WB,40.676743,-73.99202,1621.0,1717.0,WB,56.0,0
124,51688,Q,SATURDAY,Q104,NB,1935,1957,2.945,48 ST / QUEENS BL,11 ST / 34 AV,Local,40.743320000000004,-73.91691,40.764744,-73.93765,1830.0,1853.0,SB,40.76485,-73.91689000000001,2100.0,2122.0,SB,22.0,0
125,51689,BX,SATURDAY,BX21,SB,1841,1938,6.99,WESTCHESTER AV / LANE  AV,E 136 ST / LINCOLN AV,Local,40.839943,-73.84325,40.80965,-73.92836,1726.0,1823.0,NB,40.8109,-73.84315,2002.0,2056.0,NB,54.0,0
126,51690,Q,SATURDAY,Q36,WB,1925,1956,5.551,256 ST / JERICHO TPKE,165 ST / 165 ST TERM,Local,40.727776,-73.70869,40.707657,-73.79524,1824.0,1900.0,EB,40.70771,-73.7087,2024.0,2057.0,EB,33.0,0
127,51691,Q,SATURDAY,Q25,NB,1400,1516,8.418,SUTPHIN BL / 94 AV,POPPENHUSEN AV / 119 ST,Local,40.69914,-73.80708,40.791990000000006,-73.8506,1220.0,1333.0,SB,40.791977,-73.8071,1540.0,1654.0,SB,74.0,0
128,51692,Q,SUNDAY,Q10,NB,825,906,7.476,JFK TERMINAL 5 / AIR TRAIN STATION,KEW GARDENS RD / 80 RD,Local,40.647465000000004,-73.779884,40.71355,-73.83015,717.0,754.0,SB,40.713640000000005,-73.77981,932.0,1009.0,SB,37.0,0
129,51694,Q,SUNDAY,Q27,SB,2159,2253,9.701,138 ST / 37 AV,SPRINGFIELD BL / 119 AV,Local,40.761806,-73.82955,40.692406,-73.74521999999999,2047.0,2139.0,NB,40.69274,-73.82954000000001,2313.0,2359.0,NB,46.0,0
130,51695,Q,SUNDAY,Q36,EB,2120,2150,5.968999999999999,165 ST TERM / 165 ST TERM BAY 6,256 ST / JERICHO TPKE,Local,40.70771,-73.79563,40.727818,-73.7087,2020.0,2049.0,WB,40.727776,-73.79524,2225.0,2254.0,WB,29.0,0
131,51696,S,SUNDAY,S53,EB,1100,1144,9.092,RICHMOND TER / PARK AV,4 AV / 86 ST,Local,40.64005,-74.13062,40.622646,-74.028534,942.0,1024.0,WB,40.62231,-74.131325,1217.0,1301.0,WB,44.0,0
132,51697,BX,SUNDAY,BX15,NB,802,859,6.6579999999999995,ST CLAIRE PL / W 125 ST,3 AV / E FORDHAM RD,Local,40.817062,-73.95978000000001,40.860991999999996,-73.89027,650.0,742.0,SB,40.860603000000005,-73.96016999999999,922.0,1022.0,SB,60.0,0
133,51698,Q,SUNDAY,Q35,WB,1145,1216,9.172,NEWPORT AV / BEACH 116 ST,AV H / FLATBUSH AV,Local,40.581340000000004,-73.8383,40.631664,-73.9467,1050.0,1119.0,EB,40.631679999999996,-73.83851999999999,1240.0,1309.0,EB,29.0,0
134,51699,Q,SUNDAY,Q111,SB,2150,2227,6.165,PARSONS BL / 88 AV,FRANCIS LEWIS BL / 148 AV,Local,40.706814,-73.80235,40.65505,-73.72657,2046.0,2125.0,NB,40.655105999999996,-73.80332,2310.0,2343.0,NB,33.0,0
135,51700,B,SUNDAY,B63,NB,820,922,7.4639999999999995,SHORE RD / 3 AV,BROOKLYN BRIDGE PK RD / JORALEMON ST,Local,40.612255,-74.03589000000001,40.693000000000005,-74.00050999999999,647.0,738.0,SB,40.693024,-74.03598000000001,950.0,1057.0,SB,67.0,0
136,51701,Q,SUNDAY,Q23,SB,630,713,6.125,DITMARS BL / 102 ST,UNION TPK / CRESCENT APARTMENTS,Local,40.76872,-73.86848,40.707108000000005,-73.85412600000001,515.0,553.0,NB,40.70705,-73.86853,755.0,847.0,NB,52.0,0
137,51685,BX,SATURDAY,BX21,NB,1108,1201,7.131,LINCOLN AV / E 138 ST,WESTCHESTER AV / BENSON ST,Local,40.8109,-73.927155,40.839817,-73.84315,953.0,1048.0,SB,40.839943,-73.92836,1341.0,1441.0,SB,60.0,0
138,46860,Q,WKD,Q114,SB,1733,1839,10.959000000000001,PARSONS BL / 88 AV,SEAGIRT BL / BEACH 20 ST,Limited,40.70643,-73.80224,40.595383,-73.754745,1603.0,1709.0,NB,40.59506,-73.80332,1912.0,2017.0,NB,65.0,0
139,46864,Q,WKD,Q114,NB,935,1044,11.302999999999999,SEAGIRT BL / CREST RD,HILLSIDE AV / PARSONS BL,Limited,40.59506,-73.75569,40.707504,-73.80332,814.0,920.0,SB,40.70643,-73.754745,1102.0,1211.0,SB,69.0,0
140,51405,M,WKD,M96,EB,1239,1300,1.805,W 96 ST / WEST END AV,E 97 ST / 1 AV,Local,40.794933,-73.97269,40.784206,-73.94478000000001,1159.0,1221.0,WB,40.784527000000004,-73.97309,1317.0,1340.0,WB,23.0,0
141,51406,Q,WKD,Q17,SB,2106,2154,6.961,138 ST / 37 AV,MERRICK BL / JAMAICA AVE,Local,40.761806,-73.82955,40.705914,-73.794014,1957.0,2047.0,NB,40.705890000000004,-73.82954000000001,2225.0,2313.0,NB,48.0,0
142,51407,BX,WKD,BX46,WB,2130,2141,2.059,FOOD CENTER DR / TERMINAL,PROSPECT AV / WESTCHESTER AV,Local,40.809975,-73.87665600000001,40.819386,-73.901825,2030.0,2050.0,EB,40.819317,-73.87608,2230.0,2250.0,EB,20.0,0
143,51408,M,WKD,M116,WB,1142,1210,2.4619999999999997,PLEASANT AV / E 120 ST,W 106 ST / BROADWAY,Local,40.79725,-73.931694,40.801327,-73.9676,1008.0,1037.0,EB,40.80115,-73.93101,1228.0,1257.0,EB,29.0,0
144,51409,M,WKD,M22,WB,1505,1536,2.907,GRAND ST / FDR DR,VESEY ST / NORTH END AV,Local,40.713264,-73.97798,40.714527000000004,-74.01536,1357.0,1429.0,EB,40.71463,-73.97828,1557.0,1627.0,EB,30.0,0
145,51410,M,WKD,M50,WB,1338,1411,2.145,E 49 ST / 1 AV,12 AV / W 42 ST,Local,40.75351,-73.966965,40.762547,-74.00097,1233.0,1306.0,EB,40.76215,-73.96686,1453.0,1526.0,EB,33.0,0
146,51411,M,WKD,M104,NB,2220,2306,4.883,W 41 ST / 8 AV,AMSTERDAM AV / W 129 ST,Local,40.75655,-73.99011999999999,40.814903,-73.95504,2051.0,2149.0,SB,40.814223999999996,-73.98981500000001,2340.0,20.0,SB,40.0,0
147,51412,M,WKD,M66,EB,1944,2001,2.075,W 66 ST / WEST END AV,EAST 68 ST / YORK AV,Local,40.77601,-73.98702,40.76425,-73.95575,1859.0,1923.0,WB,40.763909999999996,-73.98680999999999,2029.0,2045.0,WB,16.0,0
148,51413,M,WKD,M42,WB,2020,2041,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,1935.0,1958.0,EB,40.76215,-73.96979499999999,2110.0,2133.0,EB,23.0,0
149,51414,M,WKD,M35,EB,1215,1224,2.3819999999999997,LEXINGTON AV / E 125 ST,SUNKEN GARDEN LOOP / Charles Gay CTR,Local,40.80458,-73.937416,40.785095,-73.93084,1139.0,1150.0,WB,40.785088,-73.93725,1239.0,1251.0,WB,12.0,0
150,51415,M,WKD,M116,WB,2102,2123,2.4619999999999997,PLEASANT AV / E 120 ST,W 106 ST / BROADWAY,Local,40.79725,-73.931694,40.801327,-73.9676,1954.0,2020.0,EB,40.80115,-73.93101,2147.0,2209.0,EB,22.0,0
151,51416,M,WKD,M12,NB,1015,1052,3.5610000000000004,8 Av / W 12 ST,W 58 ST / BROADWAY,Local,40.737904,-74.00435,40.767154999999995,-73.98199,900.0,936.0,SB,40.76709,-74.00451,1130.0,1159.0,SB,29.0,0
152,51417,M,WKD,M72,EB,1532,1608,2.945,WEST 66 ST / FREEDOM PL,E 72 ST / YORK AV,Local,40.7765,-73.98863,40.76696,-73.95415,1431.0,1508.0,WB,40.766953,-73.98873,1631.0,1704.0,WB,33.0,0
153,47148,Q,SUNDAY,Q25,SB,845,951,8.416,POPPENHUSEN AV / 119 ST,SUTPHIN BL / 94 AV,Local,40.791977,-73.850685,40.699177,-73.8071,720.0,820.0,NB,40.69914,-73.8506,1022.0,1127.0,NB,65.0,0
154,51418,M,WKD,M102,NB,1124,1302,7.917999999999999,ASTOR PL / 3 AV,W 146 ST / MALCOLM X  BLVD,Local,40.72957,-73.99005,40.8212,-73.93611999999999,904.0,1043.0,SB,40.821175,-73.99025999999999,1343.0,1523.0,SB,100.0,0
155,51419,M,WKD,M2,NB,2140,2251,9.079,4 AV / E 10 ST,W 168 ST / AUDUBON AV,Local,40.731342,-73.99029,40.840579999999996,-73.93843000000001,1948.0,2104.0,SB,40.840645,-73.990524,2335.0,32.0,SB,57.0,0
156,51420,M,WKD,M72,WB,1007,1036,3.0789999999999997,E 72 ST / YORK AV,W 66 ST / FREEDOM PL,Local,40.766953,-73.95411,40.776493,-73.98873,908.0,940.0,EB,40.7765,-73.95415,1056.0,1131.0,EB,35.0,0
157,51421,M,WKD,M42,EB,2214,2237,2.097,12 AV / 42 ST,E 41 ST / 1 AV,Local,40.76215,-74.00144,40.74798,-73.96979499999999,2127.0,2148.0,WB,40.747864,-74.00097,2322.0,2340.0,WB,18.0,0
158,51404,B,WKD,B20,NB,1959,2055,7.2139999999999995,POSTAL FACILITY RD / IN FRONT OF FACILITY,PUTNAM AV / FAIRVIEW AV,Local,40.664592999999996,-73.86267,40.70486,-73.90208,1835.0,1936.0,SB,40.704704,-73.86268000000001,2115.0,2207.0,SB,52.0,0
159,51703,B,SUNDAY,B65,WB,948,1024,4.261,ST JOHN S PL / RALPH AV,SMITH ST / LIVINGSTON ST,Local,40.670246,-73.92385,40.69043,-73.98788499999999,859.0,933.0,EB,40.691208,-73.92254,1047.0,1121.0,EB,34.0,0
160,47357,Q,WKD,Q67,WB,1530,1613,6.856,METROPOLITAN AV / FRESH POND RD,28 ST / QUEENS PLZ S,Local,40.712616,-73.89999,40.749520000000004,-73.9392,1410.0,1455.0,EB,40.749577,-73.90121500000001,1645.0,1737.0,EB,52.0,0
161,51704,M,SUNDAY,M42,WB,1454,1520,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,1407.0,1432.0,EB,40.76215,-73.96979499999999,1535.0,1603.0,EB,28.0,0
162,51705,Q,SUNDAY,Q12,EB,1134,1208,5.542999999999999,ROOSEVELT AV / UNION ST,PEMBROKE AV / GLENWOOD ST,Local,40.7601,-73.82773,40.771767,-73.73331,1026.0,1105.0,WB,40.771706,-73.82773,1236.0,1315.0,WB,39.0,0
163,51706,Q,SUNDAY,Q38,NB,1640,1731,7.627000000000001,62 DR / 108 ST,OTIS AV / CALLOWAY ST,Local,40.735797999999996,-73.85088,40.736916,-73.85625,1520.0,1614.0,SB,40.736675,-73.850815,1800.0,1847.0,SB,47.0,0
164,51707,S,SUNDAY,SBS79,SB,1217,1312,14.880999999999998,4 AV / 86 ST,MARSH AV / RING RD,SBS,40.622658,-74.02834,40.583763,-74.16135,1051.0,1147.0,NB,40.58333,-74.02834,1328.0,1428.0,NB,60.0,0
165,51708,B,SUNDAY,B8,EB,1052,1213,10.154,4 AV / 95 ST,ROCKAWAY AV / HEGEMAN AV,Local,40.616104,-74.03114000000001,40.656048,-73.90739,907.0,1027.0,WB,40.655903,-74.03113,1229.0,1353.0,WB,84.0,0
166,47363,Q,WKD,Q67,WB,725,818,6.856,METROPOLITAN AV / FRESH POND RD,28 ST / QUEENS PLZ S,Local,40.712616,-73.89999,40.749520000000004,-73.9392,620.0,659.0,EB,40.749577,-73.90121500000001,835.0,915.0,EB,40.0,0
167,51709,Q,SUNDAY,Q35,WB,1220,1251,9.172,NEWPORT AV / BEACH 116 ST,AV H / FLATBUSH AV,Local,40.581340000000004,-73.8383,40.631664,-73.9467,1135.0,1204.0,EB,40.631679999999996,-73.83851999999999,1310.0,1339.0,EB,29.0,0
168,51710,Q,SUNDAY,Q47,NB,1930,2015,6.527,COOPER AV / 81 ST,LGA / MARINE AIR TERMINAL (T,Local,40.709602000000004,-73.86907,40.773083,-73.88611999999999,1800.0,1846.0,SB,40.772953,-73.86925500000001,2030.0,2115.0,SB,45.0,0
169,51711,B,WKD,B24,SB,1040,1129,6.152,GREENPOINT AV / MANHATTAN AV,WASHINGTON PL / LANE 6,Local,40.730103,-73.95444499999999,40.709095,-73.95978000000001,910.0,957.0,NB,40.70912,-73.954575,1210.0,1259.0,NB,49.0,0
170,51712,M,WKD,M8,EB,1420,1445,2.259,WEST ST / CHRISTOPHER ST,AV D / LOOP,Local,40.73285,-74.01008,40.72469,-73.97454,1337.0,1359.0,WB,40.72508,-74.010124,1517.0,1537.0,WB,20.0,0
171,51713,M,WKD,M96,EB,911,932,1.805,W 96 ST / WEST END AV,E 97 ST / 1 AV,Local,40.794933,-73.97269,40.784206,-73.94478000000001,832.0,854.0,WB,40.784527000000004,-73.97309,951.0,1013.0,WB,22.0,0
172,51714,S,WKD,S56,NB,1117,1148,8.63,LUTEN AV / EYLANDT ST,MARSH AV / RING RD,Local,40.527,-74.19135,40.58375,-74.161415,1000.0,1031.0,SB,40.58372,-74.19104,1230.0,1301.0,SB,31.0,0
173,51715,BX,WKD,BX5,EB,1134,1155,2.367,SOUTHERN BL / WESTCHESTER AV,TURNBULL AV / PUGSLEY AV,Local,40.823677,-73.8919,40.82306,-73.855736,1032.0,1053.0,WB,40.82306,-73.89191,1226.0,1248.0,WB,22.0,0
174,51716,Q,WKD,Q65,NB,2036,2133,9.064,SUTPHIN BL / 94 AV,14 AVE / 111 ST,Local,40.69914,-73.80708,40.785725,-73.85625,1918.0,2021.0,SB,40.78532,-73.8071,2200.0,2252.0,SB,52.0,0
175,51717,B,WKD,B1,SB,756,854,6.787999999999999,87 ST / 4 Av,ORIENTAL BL / MACKENZIE ST,Local,40.621925,-74.02849599999999,40.578007,-73.94021,650.0,741.0,NB,40.578205,-74.02835999999999,921.0,1015.0,NB,54.0,0
176,51718,BX,WKD,BX13,EB,1348,1419,3.005,W 178 ST / FT WASHINGTON AV,RIVER AV / E 149 ST,Local,40.848490000000005,-73.93856,40.81969,-73.93004599999999,1303.0,1332.0,WB,40.820633,-73.93775,1436.0,1505.0,WB,29.0,0
177,51702,BX,SUNDAY,BX17,SB,1812,1855,5.676,FORDHAM PLAZA / BUS TERMINAL,E 135 ST / ST ANN S AV,Local,40.860237,-73.890884,40.804848,-73.91855,1713.0,1755.0,NB,40.8049,-73.890976,1920.0,2001.0,NB,41.0,0
178,47725,Q,WKD,Q6,SB,1432,1514,5.193,165 ST TERM / Q6 STAND,EASTERN RD / BLDG 77 HALMAR,Local,40.707091999999996,-73.79553,40.652570000000004,-73.7655,1332.0,1417.0,NB,40.652640000000005,-73.79544,1555.0,1643.0,NB,48.0,0
179,46875,Q,WKD,Q18,EB,1700,1754,5.601,27 AV / 2 ST,69 ST / GRAND AV,Local,40.775143,-73.93493000000001,40.726376,-73.89526,1555.0,1641.0,WB,40.726498,-73.93513,1815.0,1901.0,WB,46.0,0
180,51422,M,WKD,M31,WB,1542,1638,3.9019999999999997,E 92 ST / 1 AV,W 54 ST / 11 AV,Local,40.78055,-73.94639000000001,40.768192,-73.99254599999999,1428.0,1519.0,EB,40.767925,-73.946625,1657.0,1743.0,EB,46.0,0
181,51423,M,WKD,M42,EB,1604,1629,2.097,12 AV / 42 ST,E 41 ST / 1 AV,Local,40.76215,-74.00144,40.74798,-73.96979499999999,1521.0,1548.0,WB,40.747864,-74.00097,1651.0,1718.0,WB,27.0,0
182,51424,M,WKD,M5,SB,2145,2247,8.71,BROADWAY / W 178 ST,W 31 ST / 6 AV,Local,40.848423,-73.9377,40.74779,-73.98883000000001,2003.0,2106.0,NB,40.74804,-73.937454,2340.0,34.0,NB,54.0,0
183,51425,M,WKD,M35,WB,710,721,3.408,SUNKEN GARDEN LOOP / CHARLES H GAY CTR,LEXINGTON AV / E 125 ST,Local,40.785088,-73.930824,40.804764,-73.93725,636.0,646.0,EB,40.80458,-73.93084,746.0,756.0,EB,10.0,0
184,51426,M,WKD,M35,WB,2243,2252,3.408,SUNKEN GARDEN LOOP / CHARLES H GAY CTR,LEXINGTON AV / E 125 ST,Local,40.785088,-73.930824,40.804764,-73.93725,2215.0,2223.0,EB,40.80458,-73.93084,2335.0,2343.0,EB,8.0,0
185,51427,M,WKD,M5,SB,942,1057,8.695,BROADWAY / W 178 ST,W 31 ST / 6 AV,Limited,40.848423,-73.9377,40.74779,-73.98883000000001,805.0,914.0,NB,40.74804,-73.937454,1131.0,1245.0,NB,74.0,0
186,51428,BX,SATURDAY,BX46,EB,2100,2130,3.148,PROSPECT AV / WESTCHESTER AV,FOOD CENTER DR / TERMINAL,Local,40.819317,-73.90185,40.810093,-73.87608,2005.0,2016.0,WB,40.809975,-73.901825,2205.0,2216.0,WB,11.0,0
187,51429,Q,SATURDAY,Q36,WB,1515,1548,5.551,256 ST / JERICHO TPKE,165 ST / 165 ST TERM,Local,40.727776,-73.70869,40.707657,-73.79524,1415.0,1451.0,EB,40.70771,-73.7087,1615.0,1651.0,EB,36.0,0
188,51430,B,SATURDAY,B11,EB,900,943,5.622000000000001,58 ST / 1 Av,NOSTRAND AVE / AVENUE H,Local,40.64542,-74.0232,40.632008,-73.94773,755.0,835.0,WB,40.632065000000004,-74.02351999999999,1005.0,1048.0,WB,43.0,0
189,51431,Q,SATURDAY,Q114,SB,1012,1116,10.959000000000001,PARSONS BL / 88 AV,SEAGIRT BL / BEACH 20 ST,Limited,40.70643,-73.80224,40.595383,-73.754745,856.0,955.0,NB,40.59506,-73.80332,1208.0,1314.0,NB,66.0,0
190,51432,BX,SATURDAY,BX34,NB,1100,1124,4.168,VALENTINE AV / E FORDHAM RD,KATONAH AV / E 242 ST,Local,40.862429999999996,-73.89586,40.902584000000004,-73.86813000000001,1000.0,1026.0,SB,40.902446999999995,-73.8958,1200.0,1228.0,SB,28.0,0
191,51433,B,SATURDAY,B47,NB,1552,1656,7.273,AV U / E 54 ST,MARCUS GARVEY BL / BROADWAY,Local,40.611008,-73.92041,40.69975,-73.94147,1423.0,1527.0,SB,40.699577000000005,-73.92041,1721.0,1822.0,SB,61.0,0
192,51434,BX,SATURDAY,BX2,NB,1709,1823,7.284,LINCOLN AV / E 137 ST,SEDGWICK AV / FT INDEPENDENCE ST,Local,40.809616,-73.92827,40.87865,-73.89792,1536.0,1646.0,SB,40.87863,-73.92836,1844.0,1951.0,SB,67.0,0
193,51435,Q,SATURDAY,Q10,SB,1352,1428,7.421,KEW GARDENS RD / 80 RD,JFK AIRPORT / TERMINAL 5 AirTrain ST,Limited,40.713640000000005,-73.830246,40.64741,-73.77981,1254.0,1329.0,NB,40.647465000000004,-73.83015,1454.0,1529.0,NB,35.0,0
194,51436,B,SATURDAY,B15,WB,1805,1929,13.269,JFK TERMINAL 5 / AIR TRAIN STATION,MARCUS GARVEY BL / BROADWAY,Local,40.647465000000004,-73.779884,40.69975,-73.94147,1605.0,1731.0,EB,40.699715000000005,-73.77951999999999,1949.0,2110.0,EB,81.0,0
195,51437,B,SATURDAY,B65,WB,1758,1838,4.261,ST JOHN S PL / RALPH AV,SMITH ST / LIVINGSTON ST,Local,40.670246,-73.92385,40.69043,-73.98788499999999,1657.0,1738.0,EB,40.691208,-73.92254,1857.0,1935.0,EB,38.0,0
196,51438,BX,SATURDAY,BX2,SB,1300,1412,7.018,SEDGWICK AV / FT INDEPENDENCE ST,E 136 ST / LINCOLN AV,Local,40.87863,-73.89775,40.80965,-73.92836,1121.0,1231.0,NB,40.809616,-73.89792,1433.0,1547.0,NB,74.0,0
197,51439,BX,SATURDAY,BX2,SB,1648,1758,7.018,SEDGWICK AV / FT INDEPENDENCE ST,E 136 ST / LINCOLN AV,Local,40.87863,-73.89775,40.80965,-73.92836,1509.0,1623.0,NB,40.809616,-73.89792,1822.0,1935.0,NB,73.0,0
198,51720,B,WKD,B100,EB,1422,1449,4.236000000000001,E 16 ST / KINGS HWY,NATIONAL DR / MILL AV,Local,40.60844,-73.95736,40.606857,-73.91589,1330.0,1356.0,WB,40.606945,-73.95740500000001,1508.0,1534.0,WB,26.0,0
199,51721,M,WKD,M42,WB,1852,1920,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,1759.0,1822.0,EB,40.76215,-73.96979499999999,1935.0,1958.0,EB,23.0,0
200,51722,BX,WKD,BX34,SB,1750,1820,3.983,VAN CORTLANDT PK E / E 242 ST,VALENTINE AV / FORDHAM RD,Local,40.902446999999995,-73.86820999999999,40.862503000000004,-73.8958,1657.0,1727.0,NB,40.862429999999996,-73.86813000000001,1850.0,1918.0,NB,28.0,0
201,51723,B,WKD,B36,WB,719,759,4.731,NOSTRAND AV / GRAVESEND NECK RD,SURF AV / W 37 ST,Local,40.59997,-73.94187,40.57343,-74.00248,621.0,700.0,EB,40.57378,-73.94187,818.0,906.0,EB,48.0,0
202,51724,Q,WKD,Q37,NB,1840,1913,5.36,135 RD / 130 PL,UNION TPK / KEW GARDENS RD,Local,40.66767,-73.80851,40.713963,-73.831375,1742.0,1820.0,SB,40.714034999999996,-73.80873000000001,1930.0,2004.0,SB,34.0,0
203,47380,Q,WKD,Q69,NB,912,952,5.43,28 ST / QUEENS PLZ S,ASTORIA BL / 82 ST,Local,40.749390000000005,-73.93952,40.76527,-73.887566,812.0,853.0,SB,40.765316,-73.93919,1010.0,1050.0,SB,40.0,0
204,51725,S,WKD,S40,EB,1335,1415,9.207,FRANK W. GAY BL / CHELSEA RD,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.62086,-74.18773,40.64373,-74.07309000000001,1240.0,1319.0,WB,40.643444,-74.18765,1445.0,1527.0,WB,42.0,0
205,51726,BX,WKD,BX21,SB,655,802,6.99,WESTCHESTER AV / LANE  AV,E 136 ST / LINCOLN AV,Local,40.839943,-73.84325,40.80965,-73.92836,545.0,629.0,NB,40.8109,-73.84315,821.0,921.0,NB,60.0,0
206,51727,Q,WKD,Q43,EB,2121,2201,6.653,ARCHER AV / SUTPHIN BL,HILLSIDE AV / 267 ST,Local,40.700503999999995,-73.80781999999999,40.738704999999996,-73.701454,2018.0,2058.0,WB,40.73877,-73.80784,2230.0,2305.0,WB,35.0,0
207,51728,Q,WKD,Q29,SB,830,855,3.963,82 ST / ROOSEVELT AV,81 ST / MYRTLE AV,Local,40.74739,-73.884,40.703303999999996,-73.86723,737.0,806.0,NB,40.703407,-73.884,915.0,941.0,NB,26.0,0
